username,display_name,platform,account_age_days,followers_count,following_count,posts_count,has_profile_pic,has_bio,is_verified,has_url,avg_likes_per_post,avg_retweets_per_post,posting_frequency_per_day,bio_length,username_digits_count,follower_following_ratio,engagement_rate,profile_completeness,label,is_bot
user_1589_3,User 1589,Twitter/X,170,12,825,0,1,0,0,0,0.0,0.0,0.0,0,3,0.0145,0.0,0.5,1,1
user_1590_5,User 1590,Twitter/X,235,16,1991,1,1,0,0,0,0.0,0.0,0.0,0,5,0.008,0.0,0.5,1,1
user_1591_1,User 1591,Twitter/X,132,364,260,906,1,1,0,0,23.62,3.79,2.34,62,1,1.3946,77.4444,1.6,0,0
user_1592_8,User 1592,Twitter/X,12,159,2310,499,1,0,0,0,1.41,0.15,117.69,0,8,0.0688,5.3331,0.5,1,1
user_1593_3,User 1593,Twitter/X,32,8699,3622,17,1,0,0,1,0.5,0.6,0.46,0,3,2.401,0.0033,0.7,1,1
user_1594_0,User 1594,Twitter/X,963,372,219,1486,1,1,0,1,8.72,2.99,1.12,54,0,1.6909,58.5635,1.8,0,0
user_1595_7,User 1595,Twitter/X,62,194,4683,136,1,1,0,0,0.49,0.11,108.19,16,7,0.0414,0.4952,0.8,1,1
user_1596_2,User 1596,Twitter/X,85,27464,4516,34,1,1,0,1,2.18,0.39,0.09,37,2,6.0801,0.0037,1.8,1,1
user_1597_4,User 1597,Twitter/X,58,10803,4265,31,1,1,0,0,4.54,0.66,0.45,24,4,2.5323,0.0168,0.8,1,1
user_1598_5,User 1598,Twitter/X,549,8,621,3,0,1,0,0,0.0,0.0,0.0,0,5,0.0129,0.0,0.5,1,1
user_1599_0,User 1599,Twitter/X,1698,725,253,991,1,1,0,0,2.47,0.0,2.2,66,0,2.8543,3.3716,1.6,0,0
user_1600_7,User 1600,Twitter/X,5,126,4675,2796,1,0,0,0,0.78,0.52,58.93,0,7,0.0269,40.0687,0.5,1,1
user_1601_5,User 1601,Twitter/X,18,140,2928,2426,0,1,0,1,0.63,0.73,119.28,7,5,0.0478,35.9599,0.7,1,1
user_1602_6,User 1602,Twitter/X,579,1,128,0,1,0,0,0,0.0,0.0,0.0,0,6,0.0078,0.0,0.5,1,1
user_1603_0,User 1603,Twitter/X,2763,11030,1280,1371,1,1,0,1,1592.93,320.38,2.55,124,0,8.6105,277.6166,1.8,0,0
user_1604_1,User 1604,Twitter/X,541,1135,339,1839,1,1,0,1,30.58,0.0,0.32,20,1,3.3382,49.5041,1.0,0,0
user_1605_0,User 1605,Twitter/X,295,197,383,1998,1,1,0,1,0.0,3.5,1.43,51,0,0.513,70.6364,1.8,0,0
user_1606_7,User 1606,Twitter/X,20,83,4337,5981,0,0,0,0,0.09,0.26,30.09,0,7,0.0191,43.4335,0.2,1,1
user_1607_0,User 1607,Twitter/X,686,10464,654,3993,1,1,0,1,1256.78,134.82,1.61,97,0,15.9756,582.4171,1.8,0,0
user_1608_0,User 1608,Twitter/X,1788,25313,630,3186,1,1,1,1,1268.37,199.27,5.01,103,0,40.1157,209.796,1.8,0,0
user_1609_6,User 1609,Twitter/X,514,6,550,1,0,0,0,0,0.0,0.0,0.0,0,6,0.0109,0.0,0.2,1,1
user_1610_0,User 1610,Twitter/X,584,74291,614,4919,1,1,1,1,2839.16,506.45,4.68,124,0,120.7984,255.0515,1.8,0,0
user_1611_0,User 1611,Twitter/X,950,80053,905,2395,1,1,1,1,820.64,100.44,3.49,83,0,88.3587,30.5611,1.8,0,0
user_1612_0,User 1612,Twitter/X,274,324,944,662,1,1,0,1,19.68,2.23,1.34,62,0,0.3429,49.1713,1.8,0,0
user_1613_0,User 1613,Twitter/X,207,232,735,379,1,0,0,1,8.99,4.64,0.41,0,0,0.3152,29.7182,0.7,0,0
user_1614_0,User 1614,Twitter/X,355,946,1258,391,1,1,0,1,27.31,2.51,1.86,0,0,0.7514,13.3485,1.0,0,0
user_1615_3,User 1615,Twitter/X,109,3892,4716,24,1,0,0,1,1.07,0.48,0.39,0,3,0.8251,0.0125,0.7,1,1
user_1616_0,User 1616,Twitter/X,6296,68021,584,2724,1,1,0,1,357.38,96.75,3.81,133,0,116.2752,22.0605,1.8,0,0
user_1617_4,User 1617,Twitter/X,34,199,3982,1864,0,0,0,0,0.13,0.79,28.35,0,4,0.05,15.9372,0.2,1,1
user_1618_4,User 1618,Twitter/X,30,198,2651,1093,0,0,0,0,1.08,0.41,114.07,0,4,0.0747,10.4357,0.2,1,1
user_1619_0,User 1619,Twitter/X,1553,136409,829,2310,1,1,0,1,2707.8,44.81,6.13,113,0,164.3482,47.3722,1.8,0,0
user_1620_0,User 1620,Twitter/X,555,136357,961,2457,1,1,1,1,359.34,100.29,1.45,109,0,141.7432,10.0891,1.8,0,0
user_1621_2,User 1621,Twitter/X,80,13570,4649,32,0,1,0,0,3.05,0.65,0.21,37,2,2.9183,0.0103,1.3,1,1
user_1622_2,User 1622,Twitter/X,15,41784,4631,10,0,0,0,0,1.46,0.59,0.25,0,2,9.0207,0.0006,0.2,1,1
user_1623_2,User 1623,Twitter/X,1450,1294,999,550,1,1,0,0,14.01,5.07,0.28,20,2,1.294,10.2568,0.8,0,0
user_1624_0,User 1624,Twitter/X,2069,1014,905,1651,1,1,0,1,29.55,7.99,2.09,0,0,1.1192,74.0591,1.0,0,0
user_1625_2,User 1625,Twitter/X,70,3584,5068,12,1,1,0,0,1.06,0.98,0.23,16,2,0.707,0.0101,0.8,1,1
user_1626_5,User 1626,Twitter/X,78,18473,4699,8,1,0,0,0,2.58,0.39,0.44,0,5,3.9304,0.0015,0.5,1,1
user_1627_0,User 1627,Twitter/X,1715,867,151,692,1,1,0,1,17.26,2.6,1.35,81,0,5.7039,17.9059,1.8,0,0
user_1628_0,User 1628,Twitter/X,771,1200,1553,163,1,1,0,1,23.33,0.76,1.91,94,0,0.7722,3.3726,1.8,0,0
user_1629_4,User 1629,Twitter/X,73,3171,4032,47,1,1,0,0,1.42,0.34,0.26,18,4,0.7863,0.0311,0.8,1,1
user_1630_0,User 1630,Twitter/X,3162,1590,1585,795,1,1,0,1,4.7,4.74,0.98,59,0,1.0025,7.0855,1.8,0,0
user_1631_8,User 1631,Twitter/X,8,201,2453,4204,0,0,0,0,0.57,0.45,27.03,0,8,0.0819,30.5935,0.2,1,1
user_1632_0,User 1632,Twitter/X,1013,71929,761,5302,1,1,1,1,336.41,507.89,6.15,101,0,94.395,99.6707,1.8,0,0
user_1633_0,User 1633,Twitter/X,245,508,134,1033,1,1,0,0,18.73,4.68,2.16,67,0,3.763,57.0078,1.6,0,0
user_1634_1,User 1634,Twitter/X,299,425,1268,704,1,1,0,1,4.55,0.0,1.88,72,1,0.3349,7.5192,1.8,0,0
user_1635_7,User 1635,Twitter/X,66,69,2682,1369,0,1,0,0,0.21,0.32,117.89,10,7,0.0257,16.6236,0.5,1,1
user_1636_0,User 1636,Twitter/X,588,43459,837,7618,1,1,0,1,308.24,729.44,3.65,137,0,51.8604,309.7543,1.8,0,0
user_1637_2,User 1637,Twitter/X,1127,811,300,482,1,1,0,1,2.15,2.61,1.24,68,2,2.6944,4.3748,1.8,0,0
user_1638_7,User 1638,Twitter/X,80,145,3801,4608,0,1,0,0,0.9,0.57,114.81,11,7,0.0381,64.3858,0.5,1,1
user_1639_0,User 1639,Twitter/X,875,84941,810,7883,1,1,1,1,1352.77,169.76,2.39,122,0,104.7361,157.0521,1.8,0,0
user_1640_4,User 1640,Twitter/X,355,14,880,2,0,1,0,0,0.0,0.0,0.0,0,4,0.0159,0.0,0.5,1,1
user_1641_0,User 1641,Twitter/X,1440,44373,796,1723,1,1,0,1,3437.35,272.19,5.62,126,0,55.675,154.6068,1.8,0,0
user_1642_2,User 1642,Twitter/X,95,9896,4402,48,1,1,0,0,1.72,0.29,0.17,35,2,2.2476,0.0112,1.6,1,1
user_1643_0,User 1643,Twitter/X,376,395,316,681,1,1,0,1,17.39,4.94,2.37,110,0,1.2461,46.8961,1.8,0,0
user_1644_3,User 1644,Twitter/X,65,43511,4501,35,1,1,0,1,4.74,0.06,0.23,10,3,9.6648,0.0039,1.0,1,1
user_1645_0,User 1645,Twitter/X,3400,103720,556,4861,1,1,1,1,3346.79,168.8,7.23,158,0,186.2118,172.673,1.8,0,0
user_1646_0,User 1646,Twitter/X,1187,274,514,361,1,1,0,0,28.94,5.68,1.79,91,0,0.532,52.9029,1.6,0,0
user_1647_5,User 1647,Twitter/X,344,9,478,0,0,0,0,0,0.0,0.0,0.0,0,5,0.0188,0.0,0.2,1,1
user_1648_0,User 1648,Twitter/X,410,366,1112,477,1,1,0,1,20.71,3.42,0.77,62,0,0.3288,35.8075,1.8,0,0
user_1649_1,User 1649,Twitter/X,416,2175,655,226,1,0,0,1,10.18,2.59,2.13,0,1,3.3155,1.5953,0.7,0,0
user_1650_5,User 1650,Twitter/X,101,10765,4622,14,1,1,0,1,3.04,0.95,0.46,36,5,2.3286,0.0064,1.8,1,1
user_1651_4,User 1651,Twitter/X,149,5,1040,2,0,1,0,0,0.0,0.0,0.0,0,4,0.0048,0.0,0.5,1,1
user_1652_1,User 1652,Twitter/X,352,357,766,1631,1,0,0,0,10.36,6.12,0.6,0,1,0.4654,102.9626,0.5,0,0
user_1653_3,User 1653,Twitter/X,60,6019,4932,47,1,0,0,0,4.14,0.7,0.39,0,3,1.2202,0.0433,0.5,1,1
user_1654_4,User 1654,Twitter/X,37,71,3714,7560,0,0,0,0,0.81,0.67,94.98,0,4,0.0191,225.75,0.2,1,1
user_1655_6,User 1655,Twitter/X,476,17,1337,3,0,0,0,0,0.0,0.0,0.0,0,6,0.0127,0.0,0.2,1,1
user_1656_5,User 1656,Twitter/X,22,32,4258,3709,0,1,0,0,0.78,0.66,59.02,9,5,0.0075,236.0273,0.5,1,1
user_1657_0,User 1657,Twitter/X,1409,91886,914,6075,1,1,0,1,261.63,557.14,1.53,126,0,100.4219,90.9667,1.8,0,0
user_1658_0,User 1658,Twitter/X,3008,27689,482,1127,1,1,1,1,3123.13,117.3,4.23,133,0,57.3271,136.6617,1.8,0,0
user_1659_0,User 1659,Twitter/X,4073,339186,1034,1937,1,1,0,1,211.15,194.31,4.42,120,0,327.7159,3.4251,1.8,0,0
user_1660_0,User 1660,Twitter/X,266,143,622,162,1,1,0,0,11.82,3.38,1.54,70,0,0.2295,20.9025,1.6,0,0
user_1661_3,User 1661,Twitter/X,374,11,863,1,1,0,0,0,0.0,0.0,0.0,0,3,0.0127,0.0,0.5,1,1
user_1662_4,User 1662,Twitter/X,41,250,4380,518,1,0,0,0,0.44,0.58,39.13,0,4,0.0571,3.302,0.5,1,1
user_1663_6,User 1663,Twitter/X,19,40,2331,1055,0,0,0,1,1.07,0.26,48.46,0,6,0.0172,40.9134,0.4,1,1
user_1664_2,User 1664,Twitter/X,30,6141,3642,43,1,0,0,1,3.48,0.34,0.36,0,2,1.6857,0.0291,0.7,1,1
user_1665_5,User 1665,Twitter/X,46,245,4841,5301,1,0,0,0,0.7,0.55,107.82,0,5,0.0506,38.7878,0.5,1,1
user_1666_5,User 1666,Twitter/X,507,19,1772,0,0,0,0,0,0.0,0.0,0.0,0,5,0.0107,0.0,0.2,1,1
user_1667_2,User 1667,Twitter/X,881,643,74,974,1,1,0,0,9.42,6.95,1.44,68,2,8.5733,35.2697,1.6,0,0
user_1668_0,User 1668,Twitter/X,618,731,295,2054,1,1,0,1,37.24,3.98,1.05,109,0,2.4696,126.8317,1.8,0,0
user_1669_3,User 1669,Twitter/X,113,19709,4463,45,0,1,0,1,0.85,0.93,0.21,35,3,4.4151,0.0062,1.5,1,1
user_1670_0,User 1670,Twitter/X,1706,84466,562,3312,1,1,0,1,713.2,198.28,3.34,101,0,150.0284,43.5143,1.8,0,0
user_1671_0,User 1671,Twitter/X,245,618,365,1693,1,1,0,1,28.53,4.18,1.01,112,0,1.6885,100.8962,1.8,0,0
user_1672_2,User 1672,Twitter/X,108,13282,4320,9,0,0,0,0,2.02,0.72,0.38,0,2,3.0738,0.0023,0.2,1,1
user_1673_0,User 1673,Twitter/X,376,1355,413,233,1,1,0,0,12.12,0.7,1.29,34,0,3.2729,2.3231,1.6,0,0
user_1674_1,User 1674,Twitter/X,1304,359,589,513,1,1,0,1,20.97,3.03,0.35,74,1,0.6085,38.5177,1.8,0,0
user_1675_0,User 1675,Twitter/X,586,713,1335,400,1,1,0,0,21.88,1.8,0.35,33,0,0.5337,14.2745,1.6,0,0
user_1676_4,User 1676,Twitter/X,109,8,141,3,1,0,0,0,0.0,0.0,0.0,0,4,0.0563,0.0,0.5,1,1
user_1677_1,User 1677,Twitter/X,497,1182,605,1795,1,1,0,0,39.78,5.19,2.37,78,1,1.9505,76.1092,1.6,0,0
user_1678_4,User 1678,Twitter/X,41,7568,3927,6,1,1,0,0,1.49,0.71,0.4,23,4,1.9267,0.0023,0.8,1,1
user_1679_0,User 1679,Twitter/X,259,1552,113,87,1,1,0,1,18.72,0.0,0.82,54,0,13.614,1.0487,1.8,0,0
user_1680_7,User 1680,Twitter/X,87,137,2876,3848,0,0,0,0,1.12,0.43,99.95,0,7,0.0476,55.2104,0.2,1,1
user_1681_0,User 1681,Twitter/X,1125,410,1109,89,1,1,0,0,12.54,3.07,0.62,0,0,0.3694,4.0451,0.8,0,0
user_1682_0,User 1682,Twitter/X,1133,541,1406,460,1,1,0,1,22.34,4.91,1.55,85,0,0.3845,27.2945,1.8,0,0
user_1683_0,User 1683,Twitter/X,418,256,968,590,1,1,0,0,22.37,4.17,2.32,31,0,0.2642,70.5016,1.6,0,0
user_1684_5,User 1684,Twitter/X,573,17,507,2,1,0,0,0,0.0,0.0,0.0,0,5,0.0335,0.0,0.5,1,1
user_1685_0,User 1685,Twitter/X,1282,283,368,88,1,1,0,1,18.55,4.92,1.94,54,0,0.7669,8.7969,1.8,0,0
user_1686_0,User 1686,Twitter/X,518,25363,800,4108,1,1,1,1,3397.15,424.14,2.4,117,0,31.6642,687.5976,1.8,0,0
user_1687_4,User 1687,Twitter/X,97,23137,4095,33,1,1,0,0,4.23,0.25,0.4,38,4,5.6487,0.0067,1.6,1,1
user_1688_4,User 1688,Twitter/X,63,9798,5150,38,1,0,0,0,4.06,0.48,0.29,0,4,1.9022,0.0195,0.5,1,1
user_1689_5,User 1689,Twitter/X,57,36865,3799,12,1,0,0,0,4.51,0.24,0.38,0,5,9.7013,0.0016,0.5,1,1
user_1690_4,User 1690,Twitter/X,89,95,3985,345,0,1,0,0,0.89,0.4,82.82,29,4,0.0238,6.0734,0.5,1,1
user_1691_3,User 1691,Twitter/X,105,12848,4556,19,0,1,0,1,4.7,0.81,0.36,10,3,2.8194,0.0093,0.7,1,1
user_1692_0,User 1692,Twitter/X,2053,343,597,117,1,0,0,0,21.42,6.95,1.11,0,0,0.5736,12.0129,0.5,0,0
user_1693_1,User 1693,Twitter/X,2320,706,401,430,1,1,0,1,10.83,4.09,1.73,51,1,1.7562,11.562,1.8,0,0
user_1694_2,User 1694,Twitter/X,138,284,410,1419,1,0,0,1,15.27,3.94,1.18,0,2,0.691,115.2626,0.7,0,0
user_1695_0,User 1695,Twitter/X,310,334,130,460,1,1,0,1,16.24,2.86,0.11,48,0,2.5496,30.154,1.8,0,0
user_1696_3,User 1696,Twitter/X,106,23747,4336,47,0,0,0,1,1.8,0.25,0.2,0,3,5.4754,0.0046,0.4,1,1
user_1697_0,User 1697,Twitter/X,1196,45915,491,6654,1,1,0,1,715.97,378.51,6.3,86,0,93.3232,213.461,1.8,0,0
user_1698_5,User 1698,Twitter/X,74,12932,4862,29,1,1,0,1,0.99,0.75,0.11,11,5,2.6593,0.0056,1.0,1,1
user_1699_5,User 1699,Twitter/X,130,8,453,2,0,0,0,0,0.0,0.0,0.0,0,5,0.0176,0.0,0.2,1,1
user_1700_3,User 1700,Twitter/X,52,16869,4792,44,1,0,0,0,0.65,0.82,0.25,0,3,3.5195,0.006,0.5,1,1
user_1701_0,User 1701,Twitter/X,2549,16654,719,2956,1,1,0,1,685.8,88.44,5.25,121,0,23.1306,153.1121,1.8,0,0
user_1702_0,User 1702,Twitter/X,2909,11631,1176,4452,1,1,1,1,1766.91,697.11,3.33,103,0,9.8819,1209.8823,1.8,0,0
user_1703_1,User 1703,Twitter/X,339,634,302,438,0,1,0,1,20.41,5.04,1.71,33,1,2.0924,21.0309,1.5,0,0
user_1704_0,User 1704,Twitter/X,781,1431,671,176,1,0,0,1,16.6,6.22,2.27,0,0,2.1295,3.5692,0.7,0,0
user_1705_0,User 1705,Twitter/X,1278,39676,844,6532,1,1,0,1,246.17,258.78,2.61,118,0,46.9538,125.7324,1.8,0,0
user_1706_3,User 1706,Twitter/X,93,13504,4029,45,1,1,0,1,1.87,0.98,0.17,16,3,3.3509,0.0128,1.0,1,1
user_1707_1,User 1707,Twitter/X,3191,1482,1873,734,1,1,0,0,14.96,2.7,2.13,38,1,0.7908,10.077,1.6,0,0
user_1708_0,User 1708,Twitter/X,831,302,921,785,1,1,0,1,18.36,1.64,0.73,52,0,0.3275,56.064,1.8,0,0
user_1709_7,User 1709,Twitter/X,46,37,2100,316,1,0,0,1,0.03,0.2,108.52,0,7,0.0176,3.5758,0.7,1,1
user_1710_2,User 1710,Twitter/X,1496,1368,530,384,0,1,0,1,35.68,2.53,1.23,66,2,2.5763,11.4274,1.5,0,0
user_1711_1,User 1711,Twitter/X,904,996,846,1261,1,0,0,1,16.01,2.03,2.26,0,1,1.1759,25.3844,0.7,0,0
user_1712_4,User 1712,Twitter/X,79,12646,4129,22,1,0,0,0,2.05,0.5,0.26,0,4,3.062,0.0053,0.5,1,1
user_1713_1,User 1713,Twitter/X,695,370,349,2257,1,1,0,0,9.17,3.33,2.14,121,1,1.0571,96.3027,1.6,0,0
user_1714_1,User 1714,Twitter/X,237,194,1003,1309,1,1,0,0,24.31,1.68,0.59,53,1,0.1932,185.7437,1.6,0,0
user_1715_0,User 1715,Twitter/X,143,741,564,1240,1,1,0,0,19.2,5.83,2.42,88,0,1.3115,51.572,1.6,0,0
user_1716_0,User 1716,Twitter/X,751,1174,849,769,1,1,0,0,13.77,5.06,1.41,61,0,1.3812,15.6352,1.6,0,0
user_1717_0,User 1717,Twitter/X,2848,186,841,613,1,1,0,1,27.2,5.95,2.36,5,0,0.2209,128.1727,1.0,0,0
user_1718_0,User 1718,Twitter/X,1081,38311,596,3104,1,1,1,1,736.41,180.71,3.87,126,0,64.1725,88.9451,1.8,0,0
user_1719_1,User 1719,Twitter/X,2197,558,257,724,1,1,0,1,8.73,2.83,0.21,87,1,2.1628,18.6375,1.8,0,0
user_1720_5,User 1720,Twitter/X,510,2,1996,1,0,1,0,0,0.0,0.0,0.0,0,5,0.001,0.0,0.5,1,1
user_1721_0,User 1721,Twitter/X,2031,679,461,1137,1,1,0,0,10.17,2.24,1.09,46,0,1.4697,24.4957,1.6,0,0
user_1722_0,User 1722,Twitter/X,2971,72250,551,3438,1,1,0,1,2052.2,111.94,3.92,128,0,130.8877,108.3053,1.8,0,0
user_1723_1,User 1723,Twitter/X,787,475,787,842,1,1,0,1,12.68,4.14,2.07,46,1,0.6028,37.0763,1.8,0,0
user_1724_1,User 1724,Twitter/X,204,583,378,1449,1,1,0,1,17.99,3.78,0.53,99,1,1.5383,63.3937,1.8,0,0
user_1725_6,User 1725,Twitter/X,65,83,4517,4578,0,0,0,1,1.3,0.71,108.07,0,6,0.0184,148.24,0.4,1,1
user_1726_2,User 1726,Twitter/X,72,3788,4528,38,1,1,0,1,2.71,0.17,0.18,14,2,0.8364,0.0306,1.0,1,1
user_1727_5,User 1727,Twitter/X,176,5,1222,1,1,0,0,0,0.0,0.0,0.0,0,5,0.0041,0.0,0.5,1,1
user_1728_7,User 1728,Twitter/X,25,93,4782,3593,1,0,0,0,0.84,0.15,62.06,0,7,0.0194,43.5747,0.5,1,1
user_1729_0,User 1729,Twitter/X,1334,444,984,563,1,1,0,0,19.99,3.51,1.19,18,0,0.4508,34.1722,0.8,0,0
user_1730_3,User 1730,Twitter/X,94,31758,4124,35,1,1,0,1,4.79,0.83,0.46,34,3,7.6989,0.0071,1.8,1,1
user_1731_0,User 1731,Twitter/X,490,1639,871,265,1,1,0,1,2.88,2.85,1.81,71,0,1.8796,1.3864,1.8,0,0
user_1732_0,User 1732,Twitter/X,161,95,468,369,1,0,0,1,24.34,1.24,0.12,0,0,0.2026,103.0894,0.7,0,0
user_1733_0,User 1733,Twitter/X,877,342,2225,1177,1,0,0,0,15.47,6.25,1.19,0,0,0.1536,95.9787,0.5,0,0
user_1734_6,User 1734,Twitter/X,28,45,3446,891,0,1,0,0,0.93,0.44,92.68,22,6,0.0131,35.0589,0.5,1,1
user_1735_4,User 1735,Twitter/X,106,11491,5226,31,0,1,0,0,3.87,0.76,0.48,11,4,2.1984,0.0145,0.5,1,1
user_1736_0,User 1736,Twitter/X,981,14733,656,1947,1,1,1,1,1807.08,404.48,7.34,160,0,22.4247,345.6923,1.8,0,0
user_1737_0,User 1737,Twitter/X,4170,110283,552,2440,1,1,1,1,1228.83,258.9,6.25,90,0,199.4268,38.6437,1.8,0,0
user_1738_8,User 1738,Twitter/X,31,291,1912,6452,0,0,0,0,1.06,0.68,60.58,0,8,0.1521,53.4721,0.2,1,1
user_1739_3,User 1739,Twitter/X,81,31005,4512,18,1,1,0,1,4.89,0.9,0.11,34,3,6.8702,0.0039,1.8,1,1
user_1740_5,User 1740,Twitter/X,336,11,1106,1,1,0,0,0,0.0,0.0,0.0,0,5,0.0099,0.0,0.5,1,1
user_1741_5,User 1741,Twitter/X,16,235,3690,1152,0,1,0,1,0.82,0.49,24.56,16,5,0.0637,8.7864,0.7,1,1
user_1742_1,User 1742,Twitter/X,986,552,918,898,1,1,0,0,22.47,4.0,2.33,3,1,0.6007,49.4793,0.8,0,0
user_1743_0,User 1743,Twitter/X,271,208,259,740,1,1,0,1,20.45,1.84,0.98,82,0,0.8,85.4364,1.8,0,0
user_1744_3,User 1744,Twitter/X,321,15,1526,2,1,0,0,0,0.0,0.0,0.0,0,3,0.0098,0.0,0.5,1,1
user_1745_0,User 1745,Twitter/X,3983,22069,932,3475,1,1,1,1,1210.37,160.46,7.54,137,0,23.6538,241.1071,1.8,0,0
user_1746_0,User 1746,Twitter/X,1498,41791,90,8340,1,1,0,1,537.71,344.84,1.69,83,0,459.2418,244.9376,1.8,0,0
user_1747_5,User 1747,Twitter/X,207,4,444,2,0,0,0,0,0.0,0.0,0.0,0,5,0.009,0.0,0.2,1,1
user_1748_4,User 1748,Twitter/X,34,8037,4806,16,1,1,0,0,2.55,0.07,0.41,17,4,1.6719,0.0054,0.8,1,1
user_1749_0,User 1749,Twitter/X,2602,618,603,792,1,1,0,1,19.5,1.8,1.6,116,0,1.0232,29.5561,1.8,0,0
user_1750_4,User 1750,Twitter/X,45,45245,4739,39,1,0,0,0,1.38,0.01,0.16,0,4,9.5454,0.0012,0.5,1,1
user_1751_0,User 1751,Twitter/X,689,799,850,216,1,1,0,1,16.58,1.08,1.96,50,0,0.9389,5.0598,1.8,0,0
user_1752_0,User 1752,Twitter/X,293,877,348,2608,1,1,0,1,7.22,5.78,1.66,117,0,2.5129,55.7839,1.8,0,0
user_1753_3,User 1753,Twitter/X,34,23825,5133,7,1,1,0,0,4.08,0.63,0.31,20,3,4.6406,0.0016,0.8,1,1
user_1754_3,User 1754,Twitter/X,64,20975,4014,24,0,0,0,0,1.85,0.75,0.41,0,3,5.2242,0.0038,0.2,1,1
user_1755_3,User 1755,Twitter/X,351,18,1442,0,0,0,0,0,0.0,0.0,0.0,0,3,0.0125,0.0,0.2,1,1
user_1756_2,User 1756,Twitter/X,1127,1321,335,608,1,1,0,0,16.58,5.52,0.26,53,2,3.9315,12.7027,1.6,0,0
user_1757_5,User 1757,Twitter/X,144,5,807,1,0,0,0,0,0.0,0.0,0.0,0,5,0.0062,0.0,0.2,1,1
user_1758_5,User 1758,Twitter/X,15,251,3969,1822,1,1,0,0,0.64,0.4,20.8,28,5,0.0632,10.4114,0.8,1,1
user_1759_4,User 1759,Twitter/X,68,3389,3723,10,1,0,0,1,4.85,0.57,0.45,0,4,0.91,0.0177,0.7,1,1
user_1760_0,User 1760,Twitter/X,2813,41873,841,2563,1,1,1,1,1262.38,589.76,7.56,124,0,49.7304,149.4624,1.8,0,0
user_1761_2,User 1761,Twitter/X,676,1559,164,2078,1,1,0,0,21.85,3.53,0.31,40,2,9.4485,38.5096,1.6,0,0
user_1762_0,User 1762,Twitter/X,1240,92,726,151,1,1,0,0,23.04,3.14,0.29,80,0,0.1265,47.6056,1.6,0,0
user_1763_2,User 1763,Twitter/X,68,20789,4451,41,0,1,0,0,4.26,0.36,0.33,14,2,4.6696,0.0098,0.5,1,1
user_1764_1,User 1764,Twitter/X,229,548,2359,927,1,1,0,1,14.33,4.66,0.11,36,1,0.2322,39.9336,1.8,0,0
user_1765_7,User 1765,Twitter/X,11,40,3233,1979,0,1,0,0,0.49,0.02,93.77,10,7,0.0124,25.5822,0.5,1,1
user_1766_0,User 1766,Twitter/X,1532,113158,972,2649,1,1,1,1,881.04,93.31,7.33,129,0,116.298,24.9934,1.8,0,0
user_1767_0,User 1767,Twitter/X,140,655,468,255,1,1,0,1,7.8,4.52,0.64,49,0,1.3966,6.546,1.8,0,0
user_1768_5,User 1768,Twitter/X,77,127,3958,1728,1,0,0,0,0.73,0.28,108.6,0,5,0.0321,17.415,0.5,1,1
user_1769_1,User 1769,Twitter/X,808,266,790,1176,1,1,0,1,8.61,7.06,1.52,81,1,0.3363,100.1142,1.8,0,0
user_1770_0,User 1770,Twitter/X,405,1319,1213,1423,1,1,0,1,17.53,1.25,1.52,67,0,1.0865,21.5929,1.8,0,0
user_1771_0,User 1771,Twitter/X,2495,1122,677,765,1,1,0,1,22.24,3.26,1.79,0,0,1.6549,19.5916,1.0,0,0
user_1772_0,User 1772,Twitter/X,626,254,945,1080,1,1,0,1,21.78,3.94,1.81,100,0,0.2685,125.6188,1.8,0,0
user_1773_0,User 1773,Twitter/X,537,320,1103,1024,1,1,0,1,15.52,3.88,2.17,67,0,0.2899,74.2639,1.8,0,0
user_1774_2,User 1774,Twitter/X,2060,106,514,609,1,1,0,1,9.44,0.42,1.58,46,2,0.2058,58.5095,1.8,0,0
user_1775_5,User 1775,Twitter/X,62,18605,5260,47,1,0,0,0,2.62,0.31,0.37,0,5,3.5364,0.0082,0.5,1,1
user_1776_7,User 1776,Twitter/X,89,89,4562,3010,0,1,0,0,1.18,0.43,45.69,21,7,0.0195,68.2267,0.5,1,1
user_1777_1,User 1777,Twitter/X,144,1939,1473,786,1,1,0,0,24.21,4.53,1.06,93,1,1.3155,13.4795,1.6,0,0
user_1778_0,User 1778,Twitter/X,433,559,203,809,1,1,0,1,23.43,2.08,0.15,55,0,2.7402,39.8577,1.8,0,0
user_1779_5,User 1779,Twitter/X,77,16,3633,1017,0,1,0,0,1.41,0.14,84.59,21,5,0.0044,101.1018,0.5,1,1
user_1780_0,User 1780,Twitter/X,1560,2110,711,93,1,0,0,1,19.15,4.16,2.36,0,0,2.9635,1.2102,0.7,0,0
user_1781_4,User 1781,Twitter/X,117,18413,5381,49,0,1,0,0,3.38,0.61,0.12,16,4,3.4212,0.0122,0.5,1,1
user_1782_0,User 1782,Twitter/X,366,1116,487,89,1,1,0,1,18.37,3.64,0.65,63,0,2.2869,2.0437,1.8,0,0
user_1783_8,User 1783,Twitter/X,61,22,4428,672,0,1,0,0,0.66,0.05,57.15,24,8,0.005,22.2052,0.5,1,1
user_1784_0,User 1784,Twitter/X,1161,70638,713,6147,1,1,0,1,1385.77,91.68,4.57,104,0,98.9328,136.5456,1.8,0,0
user_1785_0,User 1785,Twitter/X,3006,41040,520,2103,1,1,0,1,865.88,91.81,6.41,66,0,78.7716,53.7779,1.8,0,0
